project,archive_ident,title,columns,defalut_value
ITEX,56.302,"US Atqasuk, Canopy Height vs. Warming Data [Webber]",grant_code,
ITEX,56.3020,"US Atqasuk, Canopy Height vs. Warming Excel Data [Webber]",grant_code,
ITEX,56.320,"US Toolik Site 2, Quantitative Community Data [Bret-Harte]",grant_code,
ITEX,56.3200,"US Toolik Site 2, Quantitative Community Excel Data [Bret-Harte]",grant_code,
ITEX,56.321,"US Toolik Site 2, Species Data [Bret-Harte]",grant_code,
ITEX,56.3210,"US Toolik Site 2, Species Excel Data [Bret-Harte]",grant_code,
ITEX,56.322,"US Toolik Site 1, Archive Community Data [Walker]",grant_code,
ITEX,56.323,"US Toolik Site 1, Wrkshp Community Data [Walker]",grant_code,
ITEX,56.324,"US Toolik Site 1, Archive Community Data [Walker]",grant_code,
ITEX,56.325,"US Toolik Site 1, Wrkshp Community Data [Walker]",grant_code,
ITEX,56.326,"US Toolik Site 1, Archive Community Data [Walker]",grant_code,
ITEX,56.327,"US Toolik Site 1, Archive Community Data [Walker]",grant_code,
ITEX,56.329,"US Toolik Site 1, Wrkshp Community Data [Walker]",grant_code,
ITEX,56.330,"US Toolik Site 1, Species Data [Walker]",grant_code,
ITEX,56.331,"US Toolik Site 2, Cover Community Data [Bret-Harte]",grant_code,
ITEX,56.3310,"US Toolik Site 2, Cover Community Excel Data [Bret-Harte]",grant_code,
ITEX,56.332,"US Toolik Site 2, Cover Species Data [Bret-Harte]",grant_code,
ITEX,56.3320,"US Toolik Site 2, Cover Species Excel Data [Bret-Harte]",grant_code,
ITEX,56.340,Audkuluheidi Site Community Data [Magnusson],grant_code,
ITEX,56.3400,Audkuluheidi Site Excel Data [Magnusson],grant_code,
ITEX,56.341,Audkuluheidi Site Species Data [Magnusson],grant_code,
ITEX,56.342,Thingvellir Site Community Data [Magnusson],grant_code,
ITEX,56.3420,Thingvellir Site Excel Data [Magnusson],grant_code,
ITEX,56.343,Thingvellir Site Species Data [Magnusson],grant_code,
ITEX,56.500,Effects of Warming on a High Arctic Ecosystem Plot 1 [Epstein],grant_code,
ITEX,56.5000,High/Low Arctic & Polar Desert Ecosystem Excel Data [Epstein],grant_code,
ITEX,56.501,Effects of Warming on a High Arctic Ecosystem Plot 2 [Epstein],grant_code,
ITEX,56.502,Effects of Warming on a High Arctic Ecosystem Plot 3 [Epstein],grant_code,
ITEX,56.503,Effects of Warming on a High Arctic Ecosystem Plot 4 [Epstein],grant_code,
ITEX,56.504,Effects of Warming on a High Arctic Ecosystem Plot 5 [Epstein],grant_code,
ITEX,56.505,Effects of Warming on a Low Arctic Ecosystem Plot 1 [Epstein],grant_code,
ITEX,56.506,Effects of Warming on a Low Arctic Ecosystem Plot 2 [Epstein],grant_code,
ITEX,56.507,Effects of Warming on a Low Arctic Ecosystem Plot 3 [Epstein],grant_code,
ITEX,56.508,Effects of Warming on a Low Arctic Ecosystem Plot 4 [Epstein],grant_code,
ITEX,56.509,Effects of Warming on a Low Arctic Ecosystem Plot 5 [Epstein],grant_code,
ITEX,56.510,Effects of Warming on a Polar Desert Ecosystem Replicate 1 [Epstein],grant_code,
ITEX,56.511,Effects of Warming on a Polar Desert Ecosystem Replicate 2 [Epstein],grant_code,
ITEX,56.512,Effects of Warming on a Polar Desert Ecosystem Replicate 3 [Epstein],grant_code,
ITEX,56.513,Effects of Warming on a Polar Desert Ecosystem Replicate 4 [Epstein],grant_code,
ITEX,56.514,Effects of Warming on a Polar Desert Ecosystem Replicate 5 [Epstein],grant_code,
ITEX,56.530,Niwot Site Community Data [Suding],grant_code,
ITEX,56.5300,Niwot Site Excel Data [Suding],grant_code,
ITEX,56.531,Niwot Site Species Data [Suding],grant_code,
ITEX,56.600,"Latnjajaure Site, CLIP 3-Control 1 Community Data [Alatalo]",grant_code,
ITEX,56.6000,"Latnjajaure Site, CLIP 3 Excel Data [Alatalo]",grant_code,
ITEX,56.601,"Latnjajaure Site, CLIP 3-Control 2 Community Data [Alatalo]",grant_code,
ITEX,56.602,"Latnjajaure Site, CLIP 3-Control 3 Community Data [Alatalo]",grant_code,
ITEX,56.603,"Latnjajaure Site, CLIP 3-Control 4 Community Data [Alatalo]",grant_code,
ITEX,56.604,"Latnjajaure Site, CLIP 3-Temp 1 Community Data [Alatalo]",grant_code,
ITEX,56.605,"Latnjajaure Site, CLIP 3-Temp 2 Community Data [Alatalo]",grant_code,
ITEX,56.606,"Latnjajaure Site, CLIP 3-Fert 1 Community Data [Alatalo]",grant_code,
ITEX,56.607,"Latnjajaure Site, CLIP 3-Fert 2 Community Data [Alatalo]",grant_code,
ITEX,56.608,"Latnjajaure Site, CLIP 3-TF 1 Community Data [Alatalo]",grant_code,
ITEX,56.609,"Latnjajaure Site, CLIP 3-TF 2 Community Data [Alatalo]",grant_code,
ITEX,56.610,"Latnjajaure Site, CLIP 4-Control 1 Community Data [Alatalo]",grant_code,
ITEX,56.6100,"Latnjajaure Site, CLIP 4 Excel Data [Alatalo]",grant_code,
ITEX,56.611,"Latnjajaure Site, CLIP 4-Control 2 Community Data [Alatalo]",grant_code,
ITEX,56.612,"Latnjajaure Site, CLIP 4-Control 3 Community Data [Alatalo]",grant_code,
ITEX,56.613,"Latnjajaure Site, CLIP 4-Control 4 Community Data [Alatalo]",grant_code,
ITEX,56.614,"Latnjajaure Site, CLIP 4-Temp 1 Community Data [Alatalo]",grant_code,
ITEX,56.615,"Latnjajaure Site, CLIP 4-Temp 2 Community Data [Alatalo]",grant_code,
ITEX,56.616,"Latnjajaure Site, CLIP 4-Fert 1 Community Data [Alatalo]",grant_code,
ITEX,56.617,"Latnjajaure Site, CLIP 4-Fert 2 Community Data [Alatalo]",grant_code,
ITEX,56.618,"Latnjajaure Site, CLIP 4-TF 1 Community Data [Alatalo]",grant_code,
ITEX,56.619,"Latnjajaure Site, CLIP 4-TF 2 Community Data [Alatalo]",grant_code,
ITEX,56.620,"Latnjajaure Site, CLIP 2-Control 1 Community Data [Alatalo]",grant_code,
ITEX,56.6200,"Latnjajaure Site, CLIP 2 Excel Data [Alatalo]",grant_code,
ITEX,56.621,"Latnjajaure Site, CLIP 2-Control 2 Community Data [Alatalo]",grant_code,
ITEX,56.622,"Latnjajaure Site, CLIP 2-Control 3 Community Data [Alatalo]",grant_code,
ITEX,56.623,"Latnjajaure Site, CLIP 2-Control 4 Community Data [Alatalo]",grant_code,
ITEX,56.624,"Latnjajaure Site, CLIP 2-Temp 1 Community Data [Alatalo]",grant_code,
ITEX,56.625,"Latnjajaure Site, CLIP 2-Temp 2 Community Data [Alatalo]",grant_code,
ITEX,56.626,"Latnjajaure Site, CLIP 2-Fert 1 Community Data [Alatalo]",grant_code,
ITEX,56.627,"Latnjajaure Site, CLIP 2-Fert 2 Community Data [Alatalo]",grant_code,
ITEX,56.628,"Latnjajaure Site, CLIP 2-TF 1 Community Data [Alatalo]",grant_code,
ITEX,56.629,"Latnjajaure Site, CLIP 2-TF 2 Community Data [Alatalo]",grant_code,
ITEX,56.630,"Latnjajaure Site, CLIP 1-Control 1 Community Data [Alatalo]",grant_code,
ITEX,56.6300,"Latnjajaure Site, CLIP 1 Excel Data [Alatalo]",grant_code,
ITEX,56.631,"Latnjajaure Site, CLIP 1-Control 2 Community Data [Alatalo]",grant_code,
ITEX,56.632,"Latnjajaure Site, CLIP 1-Control 3 Community Data [Alatalo]",grant_code,
ITEX,56.633,"Latnjajaure Site, CLIP 1-Control 4 Community Data [Alatalo]",grant_code,
ITEX,56.634,"Latnjajaure Site, CLIP 1-Temp 1 Community Data [Alatalo]",grant_code,
ITEX,56.635,"Latnjajaure Site, CLIP 1-Temp 2 Community Data [Alatalo]",grant_code,
ITEX,56.636,"Latnjajaure Site, CLIP 1-Fert 1 Community Data [Alatalo]",grant_code,
ITEX,56.637,"Latnjajaure Site, CLIP 1-Fert 2 Community Data [Alatalo]",grant_code,
ITEX,56.638,"Latnjajaure Site, CLIP 1-TF 1 Community Data [Alatalo]",grant_code,
ITEX,56.639,"Latnjajaure Site, CLIP 1-TF 2 Community Data [Alatalo]",grant_code,
ITEX,56.6400,"Latnjajaure Site, PAPP Excel Data [Molau]",grant_code,
ITEX,56.641,"Latnjajaure Site, PAPP Cont 2 Community Data [Molau]",grant_code,
ITEX,56.642,"Latnjajaure Site, PAPP Cont 3 Community Data [Molau]",grant_code,
ITEX,56.643,"Latnjajaure Site, PAPP Cont 4 Community Data [Molau]",grant_code,
ITEX,56.644,"Latnjajaure Site, PAPP OTC 1 Community Data [Molau]",grant_code,
ITEX,56.645,"Latnjajaure Site, PAPP OTC 2 Community Data [Molau]",grant_code,
ITEX,56.646,"Latnjajaure Site, PAPP OTC 3 Community Data [Molau]",grant_code,
ITEX,56.647,"Latnjajaure Site, PAPP OTC 4 Community Data [Molau]",grant_code,
ITEX,56.650,Finse Site Community Data [Totland],grant_code,
ITEX,56.651,Finse Site Species Data [Totland],grant_code,
ITEX,56.640,"Latnjajaure Site, PAPP Cont 1 Community Data [Molau]",grant_code,
ITEX,56.700,"Svalbard Site Species Data [Robinson, Wookey]",grant_code,
ITEX,56.7000,"Svalbard Site Excel Data [Robinson, Wookey]",grant_code,
ITEX,56.701,"Svalbard Site Community Data [Robinson, Wookey]",grant_code,
ITEX,56.810,NDVI Data [Oberbauer],grant_code,
ITEX,56.811,NDVI Excel Data [Oberbauer],grant_code,
ITEX,56.812,NDVI Images [Oberbauer],grant_code,
ITEX,56.813,Boulder Workshop Clean Datasets [Walker],grant_code,
ITEX,56.900,Toolik Snowfence Experiment: 1995-2000 Moist Site Salix Pulchra Quantitative Data [Walker],grant_code,
ITEX,56.901,Moist Site Vaccinium vitis-idaea Quantitative Data [Walker],grant_code,
ITEX,56.903,Barrow Atqasuk Plot Microclimate [Hollister],grant_code,
ITEX,56.904,Barrow Atqasuk Site Climate [Hollister],grant_code,
ITEX,56.905,Barrow Atqasuk Plant [Webber],grant_code,
ITEX,56.906,Barrow Atqasuk Community [Webber],grant_code,
ITEX,56.907,Barrow Atqasuk Plot Microclimate [Webber],grant_code,
ITEX,56.908,Barrow Atqasuk Thaw [Webber],grant_code,
ITEX,56.909,Barrow Atqasuk Climate [Webber],grant_code,
ITEX,56.910,Barrow Atqasuk Detailed Plot Microclimate [Webber],grant_code,
ITEX,56.913,Barrow IBP Plot Data [Webber],grant_code,
ITEX,56.914,Barrow IBP Plot Info [Webber],grant_code,
ITEX,56.915,Barrow IBP Plot Species Info [Webber],grant_code,
ITEX,56.916,Barrow IBP Plot Data [Webber],grant_code,
ITEX,56.917,Toolik Snowfence Experiment: 1994-2000 Plant Community Data [Walker],grant_code,
ITEX,56.918,Atqasuk RATE Plot Data [Webber],grant_code,
ITEX,56.919,Atqasuk RATE Plot Info [Webber],grant_code,
ITEX,56.920,Atqasuk RATE Species Info [Webber],grant_code,
ITEX,56.921,Atqasuk RATE Plot Data [Webber],grant_code,
ITEX,56.924,Barrow Environmental Observatory Database [Webber],grant_code,
ITEX,56.926,IBP Plot Data For Niwot Ridge [Webber],grant_code,
ITEX,56.927,IBP Plot Data For Niwot Ridge [Webber],grant_code,
ITEX,56.928,IBP Plot Data For Niwot Ridge [Webber],grant_code,
ITEX,56.929,IBP Species for Niwot Ridge [Webber],grant_code,
ITEX,56.930,Atqasuk CO2 Fluxes [Oberbauer],grant_code,
ITEX,56.9300,Atqasuk CO2 Fluxes (Excel) [Oberbauer],grant_code,
ITEX,56.931,Barrow CO2 Fluxes [Oberbauer],grant_code,
ITEX,56.9310,Barrow CO2 Fluxes (Excel) [Oberbauer],grant_code,
ITEX,56.932,Toolik Snow Depth [Oberbauer],grant_code,
ITEX,56.9320,Toolik Snow Depth (Excel) [Oberbauer],grant_code,
ITEX,56.933,Dry Site Dryas octopetala quantitative data [Walker],grant_code,
ITEX,56.934,Photos of Atqasuk and Barrow ITEX Sites [Webber],grant_code,
ITEX,56.935,Photos of Atqasuk and Barrow ITEX Sites [Webber],grant_code,
ITEX,56.936,IBP Barrow Topographic Grid Point Data [Webber],grant_code,
ITEX,56.937,Moist Site Eriophorum vaginatum leaf data [Walker],grant_code,
ITEX,56.938,Moist Site Eriophorum vaginatum pedicel data [Walker],grant_code,
ITEX,56.939,Flower: fruit ratio data [Walker],grant_code,
ITEX,56.940,Imnavait Creek grid point quadrant measurements [MWalker],grant_code,
ITEX,56.941,Imnavait Creek Plant Species List [MWalker],grant_code,
ITEX,56.942,Toolik Lake species composition [MWalker],grant_code,
ITEX,56.943,NDVI data [Oberbauer],grant_code,
ITEX,56.9430,NDVI data (Excel) [Oberbauer],grant_code,
ITEX,56.944,SFO Barrow Fluxes [Oberbauer],grant_code,
ITEX,56.9440,SFO Barrow Fluxes (Excel) [Oberbauer],grant_code,
ITEX,56.945,SFO Atqasuk Fluxes [Oberbauer],grant_code,
ITEX,56.9450,SFO Atqasuk Fluxes (Excel) [Oberbauer],grant_code,
ITEX,56.946,IBP Microtopographic Grid Photo Barrow (TIF) [Webber],grant_code,
ITEX,56.947,IBP Microtopographic Grid Photo Barrow (JPG) [Webber],grant_code,
ITEX,56.948,IBP Microtopographic Grid Land Cover Cell Data Barrow [Webber],grant_code,
ITEX,56.949,IBP Microtopographic Grid Non Vascular Plants Barrow [Webber],grant_code,
ITEX,56.950,IBP Microtopographic Grid Species Info Barrow [Webber],grant_code,
ITEX,56.951,IBP Microtopographic Grid Vascular Plants Barrow [Webber],grant_code,
ITEX,56.952,IBP Microtopographic Grid Vascular Plants Barrow [Webber],grant_code,
ITEX,56.953,IBP Microtopographic Grid Point Data Barrow [Webber],grant_code,
ITEX,56.954,Rate Plot Resampling Photos Atqasuk [Webber],grant_code,
ITEX,56.955,IBP Rate Plot Resampling Photos Barrow [Webber],grant_code,
ITEX,56.961,Imnavait Creek Grid Winter Snow Depth [Walker],grant_code,
ITEX,56.922,Toolik Lake Belowground Growth Data [Welker],grant_code,
ITEX,56.923,Toolik Lake Aboveground Growth Data [Welker],grant_code,
ITEX,56.956,Eurasian Plant Nutrient Survey [Welker],grant_code,
ITEX,56.957,Thule Ecosystem Flux [Welker],grant_code,
ITEX,56.959,Glacier Respiration and Microbial Biomass [Welker],grant_code,
ITEX,56.960,Toolik Mineral Nutrition [Welker],grant_code,
ITEX,56.962,Toolik Snowfence Experiment: Snow Drift Depth Data [Walker],grant_code,
ITEX,56.237,Toolik Snowfence Experiment: Moist Site Betula Nana Shoot Data [Walker],grant_code,
ITEX,56.328,"US Toolik Site 1, Biomass Community Data [Walker]",grant_code,
ITEX,56.963,"Toolik Snowfence Experiment: 2002 Active Layer Depth [Walker, M.]",grant_code,
ITEX,56.964,"Toolik Snowfence Experiment: 2002 Snow Free Date [Walker, M.]",grant_code,
ITEX,56.965,"Toolik Snowfence Experiment: 2002 Plant Phenology [Walker, M.]",grant_code,
ITEX,56.966,"Toolik Snowfence Experiment: 2002 Snow Drift Depth [Walker, M.]",grant_code,
ITEX,56.967,"Toolik Snowfence Experiment: 2002 Leaf Area Index [Walker, M.]",grant_code,
ITEX,56.968,"Toolik Snowfence Experiment: 2002 Normalized Difference Vegetation Index [Walker, M.]",grant_code,
ITEX,56.925,IBP Plot Photos For Niwot Ridge [Webber],grant_code,
ITEX,106.313,Barrow Area Remote Sensing - Brw Be Land Cover,grant_code,
PacMARS,255.004,"Permanent open surface water areas in Nenets Autonomous Okrug, Russian Federation [Yamin-Pasternak]",grant_code,
PacMARS,255.005,Macrobenthic data from the Chukchi Sea [Blanchard],grant_code,
PacMARS,255.006,Environmental data for Macrobenthic sampling stations in the Chukchi Sea [Blanchard],grant_code,
PacMARS,255.007,Macrobenthic data from Nearshore Prudhoe Bay [Blanchard],grant_code,
PacMARS,255.008,"Environmental data for Macrobenthic sampling stations in Prudhoe Bay, Beaufort Sea 1974 [Blanchard]",grant_code,
PacMARS,255.009,Macrobenthic data from Bering to Chukchi Sea 1970 to 1974 [Blanchard],grant_code,
PacMARS,255.010,Bowhead Whale Abundance [George],grant_code,
PacMARS,255.011,CTD Summary Data [Okkonen],grant_code,
PacMARS,255.012,Walrus Monthly Foraging Utilization Distribution in the Chukchi Sea: 2008-2011 [Jay],grant_code,
PacMARS,255.018,COMIDA Sediment Contaminants [Trefry],grant_code,
PacMARS,255.019,All station benthic and sediment files-multiple years [Grebmeier],grant_code,
PacMARS,255.020,Oil Industry Benthic Ecology Data [Blanchard],grant_code,
PacMARS,255.021,ANIMIDA Sediment Contaminants [Trefry],grant_code,
PacMARS,255.022,ANIMIDA Biota Contaminants [Trefry],grant_code,
PacMARS,255.023,cANIMIDA Sediment Contaminants [Trefry],grant_code,
PacMARS,255.024,cANIMIDA Biota Contaminants [Trefry],grant_code,
PacMARS,255.025,Industry Data for Chukchi Sea 2008 Burger and Klondike Sediments [Trefry],grant_code,
PacMARS,255.026,Industry Data for Chukchi Sea 2008 Burger and Klondike Biota Contaminants [Trefry],grant_code,
PacMARS,255.027,Coastal Marine Institute University of Alaska Sediment Data [Trefry],grant_code,
PacMARS,255.028,Camden Bay Industry Sediments [Trefry],grant_code,
PacMARS,255.032,Detection of change in surface water areas and in their geographic distribution on St. Lawrence Island [Amstislavski],grant_code,
PacMARS,255.029,"Reindeer Herder Annual Migration Routes in Nenets Autonomous Okrug, Russian Federation [Yamin-Pasternak]",grant_code,
PacMARS,255.030,"Subsistence Areas in Nenets Autonomous Okrug, Russian Federation [Yamin-Pasternak]",grant_code,
PacMARS,255.031,"Study Area in Nenets Autonomous Okrug, Russian Federation [Yamin-Pasternak]",grant_code,
PacMARS,255.033,COMIDA Biota Contaminants [Trefry],grant_code,
PacMARS,255.034,Industry Chukchi Sea Sediments 2009 and 2010 [Trefry],grant_code,
PacMARS,255.035,Pacific Arctic Stable Isotope Synthesis [Dunton],grant_code,
PacMARS,255.036,Oil Industry Physical Oceanography Data [Weingartner],grant_code,
PacMARS,255.037,"Oil Industry Study Logistics Data [Olgoonik Fairweather, LLC]",grant_code,
PacMARS,255.038,Oil Industry Zooplankton Ecology Data [Hopcroft],grant_code,
PacMARS,255.039,Oil Industry Chemical Characterization Data,grant_code,
PacMARS,255.040,Oil Industry Fisheries Data,grant_code,
PacMARS,255.041,Oil Industry Passive Acoustics Data [Hannay],grant_code,
PacMARS,255.042,Oil Industry Chemical Oceanography Data [Mathis],grant_code,
PacMARS,255.043,Oil Industry Marine Mammal Aerial Data,grant_code,
PacMARS,255.044,Oil Industry Marine Mammal Monitoring Data,grant_code,
PacMARS,255.045,Oil Industry Marine Mammal Ecology Data,grant_code,
PacMARS,255.046,Oil Industry Meteorological Buoys Data,grant_code,
PacMARS,255.049,Oil Industry Seabirds Data,grant_code,
PacMARS,255.050,Zooplankton Data Sets used in Compilation [Ashjian],grant_code,
PacMARS,255.051,Phytoplankton Data Sets used in Compilation [Ashjian],grant_code,
PacMARS,255.052,"Average Water Column Temperature, Summer, Gridded [Ashjian]",grant_code,
PacMARS,255.053,"Average Water Column Temperature, Summer, Pre 2005, Gridded [Ashjian]",grant_code,
PacMARS,255.054,"Bottom Water Column Temperature, Summer, Gridded [Ashjian]",grant_code,
PacMARS,255.055,"Bottom Water Column Temperature, Summer, 2005 and Later, Gridded [Ashjian]",grant_code,
PacMARS,255.056,"Surface Water Temperature, Summer, Gridded [Ashjian]",grant_code,
PacMARS,255.057,"Surface Water Temperature, Summer, Pre-2005, Gridded [Ashjian]",grant_code,
PacMARS,255.058,"Integrated Chlorophyll (0-100 m, mg m-2), Summer, Gridded [Ashjian]",grant_code,
PacMARS,255.059,"Integrated Chlorophyll (0-100 m, mg m-2), Summer, 2005 and Later Gridded [Ashjian]",grant_code,
PacMARS,255.060,"Integrated Chlorophyll (0-100 m, mg m-2), All Data [Ashjian]",grant_code,
PacMARS,255.061,Regional Alaska Community Meetings,grant_code,
PacMARS,255.062,Zooplankton Abundance Compilation,grant_code,
PacMARS,255.063,Exploratory Drilling Sites in the Chukchi and Beaufort Seas Offshore Alaska,grant_code,
SBI,62.071,Service Group CTD Data (WHP Format),grant_code,
SBI,62.072,Service Group Bottle Data (WHP Format),grant_code,
SBI,62.073,Service Group CTD Data (WHP Format),grant_code,
SBI,62.074,Service Group Bottle Data (WHP Format),grant_code,
SBI,62.001,Western Arctic Biomass Data,grant_code,
SBI,62.016,Arctic Nutrient Database 1997-1998 (Ruble),grant_code,
SBI,62.136,2002 SBI Cruises - Hydrographic Plots,grant_code,
SBI,62.132,"HLY-02-01 Hydrographic Data Product, Calculated Parameters",grant_code,
SBI,62.000,"Western Arctic Benthic Community Structure and Biomass (MS Access) [Dunton K., J. Grebmeier, D. Maidment]",grant_code,
SBI,62.002,"Western Arctic Benthic Community Structure and Biomass [Dunton K., J. Grebmeier, D. Maidment]",grant_code,
SBI,62.005,"Beaufort Gyre IOEB Data 1992-1998 (Unix format) [Krishfield, R.]",grant_code,
SBI,62.006,"Beaufort Gyre IOEB Data 1992-1998 (DOS format) [Krishfield, R.]",grant_code,
SBI,62.010,"Direct Measurement of the Boundary Undercurrent along Siberia [Woodgate, R., et al.]",grant_code,
SBI,62.011,"Textural Clay Data for Core P1 taken at P1-92-AR [Darby, D.]",grant_code,
SBI,62.012,"Textural Silt Data for Core P1 taken at P1-92-AR [Darby, D.]",grant_code,
SBI,62.013,"Textural Size Data for Core P1 taken at P1-92-AR [Darby, D.]",grant_code,
SBI,62.015,"Arctic Nutrient Database 1904-2000 [Cota G., L. Pomeroy]",grant_code,
SBI,62.017,"CNS Data for Box Core Sample B-3 taken at P1-92-14 (ASCII) [Cutter, G.]",grant_code,
SBI,62.018,"CNS Data for Box Core Sample B-3 taken at P1-92-14 (Excel) [Cutter, G.]",grant_code,
SBI,62.019,"CNS Data for Box Core Sample B-4 taken at P1-92-14 (ASCII) [Cutter, G.]",grant_code,
SBI,62.020,"CNS Data for Box Core Sample B-4 taken at P1-92-14 (Excel) [Cutter, G.]",grant_code,
SBI,62.021,"CNS Data for Box Core Sample B-5 taken at P1-92-14 (ASCII) [Cutter, G.]",grant_code,
SBI,62.022,"CNS Data for Box Core Sample B-5 taken at P1-92-14 (Excel) [Cutter, G.]",grant_code,
SBI,62.023,"CNS Data for Box Core Sample P-1 taken at P1-92-14 (ASCII) [Cutter, G.]",grant_code,
SBI,62.024,"CNS Data for Box Core Sample P-1 taken at P1-92-14 (Excel) [Cutter, G.]",grant_code,
SBI,62.025,"Metal Content Data for Piston Core Sample P-1 taken at P1-92-AR (ASCII) [McManus, J.]",grant_code,
SBI,62.026,"Metal Content Data for Piston Core Sample P-1 taken at P1-92-AR (Excel) [McManus, J.]",grant_code,
SBI,62.027,"Fe Oxide Mineral Data for Core P1 taken at P1-92-AR (ASCII) [Darby, D.]",grant_code,
SBI,62.028,"Fe Oxide Mineral Data for Core P1 taken at P1-92-AR (Excel) [Darby, D.]",grant_code,
SBI,62.029,"B-3 Probe Data from P1-92-AR (ASCII) [Darby, D.]",grant_code,
SBI,62.030,"B-3 Probe Data from P1-92-AR (Excel) [Darby, D.]",grant_code,
SBI,62.031,"P-1 Raw Probe Data from P1-92-AR [Darby, D.]",grant_code,
SBI,62.032,"P-1 Corrected Probe Data from P1-92-AR (ASCII) [Darby, D.]",grant_code,
SBI,62.033,"P-1 Corrected Probe Data from P1-92-AR (Excel) [Darby, D.]",grant_code,
SBI,62.036,USCGC Healy Cruise HLY-02-01 Underway Data [USCG],grant_code,
SBI,62.037,USCGC Healy Cruise HLY-02-03 Underway Data [USCG],grant_code,
SBI,62.042,USCGC Healy HLY-02-01 Ship Log - Weather Information [USCG],grant_code,
SBI,62.043,USCGC Healy HLY-02-03 Ship Log - Weather Information [USCG],grant_code,
SBI,62.046,USCGC Healy HLY-02-01 Ship Log - Navigation Information [USCG],grant_code,
SBI,62.047,USCGC Healy HLY-02-03 Ship Log - Navigation Information [USCG],grant_code,
SBI,62.038,"AOS-94 Cruise Neutral Lipids (Excel) [Harvey, R.]",grant_code,
SBI,62.039,"AOS-94 Cruise Neutral Lipids (ASCII) [Harvey, R.]",grant_code,
SBI,62.040,"AOS-94 Cruise Fatty Acids (Excel) [Harvey, R.]",grant_code,
SBI,62.041,"AOS-94 Cruise Fatty Acids (ASCII) [Harvey, R.]",grant_code,
SBI,62.048,"Thorium and Uranium Radioisotope Data from HLY-02-01 [Moran, S. B.]",grant_code,
SBI,62.049,"HLY-02-01 Carbon and Nitrogen Isotope Dynamics (Excel) [Dunton, K.]",grant_code,
SBI,62.050,"HLY-02-01 Carbon and Nitrogen Isotope Dynamics (ASCII) [Dunton, K.]",grant_code,
SBI,62.051,"HLY-02-03 Carbon and Nitrogen Isotope Dynamics (Excel) [Dunton, K.]",grant_code,
SBI,62.052,"HLY-02-03 Carbon and Nitrogen Isotope Dynamics (ASCII) [Dunton, K.]",grant_code,
SBI,62.053,"HLY-02-01,03 Oxygen-8/Oxygen-16 Ratios (Excel) [Cooper, L., and J. Grebmeier]",grant_code,
SBI,62.054,"HLY-02-01,03 Oxygen-8/Oxygen-16 Ratios (ASCII) [Cooper, L., and J. Grebmeier]",grant_code,
SBI,62.055,"Alpha Helix 2002 Bering Strait Cruise Underway Data [Aagaard, K., R. Woodgate, and T. Weingartner]",grant_code,
SBI,62.056,"HLY-02-01,03 Be-7 and Surface Sediment Chlorophyll Data (Excel) [Cooper, L., and J. Grebmeier]",grant_code,
SBI,62.057,"HLY-02-01,03 Be-7 and Surface Sediment Chlorophyll Data (ASCII) [Cooper, L., and J. Grebmeier]",grant_code,
SBI,62.058,"Beaufort Sea Sediment Core Lipid Analysis, Station 5 (Excel) [Harvey, R.]",grant_code,
SBI,62.0580,"Beaufort Sea Sediment Core Lipid Analysis, Station 5 (ASCII) [Harvey, R.]",grant_code,
SBI,62.059,"Beaufort Sea Sediment Core Lipid Analysis, Station 10 (Excel) [Harvey, R.]",grant_code,
SBI,62.0590,"Beaufort Sea Sediment Core Lipid Analysis, Station 10 (ASCII) [Harvey, R.]",grant_code,
SBI,62.060,"Beaufort Sea Sediment Core Lipid Analysis, Station 44 (Excel) [Harvey, R.]",grant_code,
SBI,62.0600,"Beaufort Sea Sediment Core Lipid Analysis, Station 44 (ASCII) [Harvey, R.]",grant_code,
SBI,62.061,"Chukchi Sea Sediment Core Lipid Analysis, Station 2 (Excel) [Harvey, R.]",grant_code,
SBI,62.0610,"Chukchi Sea Sediment Core Lipid Analysis, Station 2 (ASCII) [Harvey, R.]",grant_code,
SBI,62.062,"Chukchi Sea Sediment Core Lipid Analysis, Station C1 (Excel) [Harvey, R.]",grant_code,
SBI,62.0620,"Chukchi Sea Sediment Core Lipid Analysis, Station C1 (ASCII) [Harvey, R.]",grant_code,
SBI,62.063,"Chukchi Sea Sediment Core Lipid Analysis, Station F9 (Excel) [Harvey, R.]",grant_code,
SBI,62.0630,"Chukchi Sea Sediment Core Lipid Analysis, Station F9 (ASCII) [Harvey, R.]",grant_code,
SBI,62.068,"ADCP Data from USCGC Healy HLY-02-01 [Flagg, C.]",grant_code,
SBI,62.069,"Eddies in the Beaufort Gyre IOEB Data [Plueddemann, A.]",grant_code,
SBI,62.070,"Standard Sea-Ice Observation Reports: Healy Cruise HLY-02-01 [Eicken, H., R. Gradinger]",grant_code,
SBI,62.076,HLY-02-01 Seabeam Data [USCG],grant_code,
SBI,62.077,"HLY-02-01 Particulate Organic Carbon and Particulate Organic Nitrogen Data [Bates, N., D. Hansell]",grant_code,
SBI,62.078,"HLY-02-03 Particulate Organic Carbon and Particulate Organic Nitrogen Data [Bates, N., D. Hansell]",grant_code,
SBI,62.107,"HLY-02-01 Dissolved Organic Carbon (DOC) Data [Hansell, D. and N.R. Bates]",grant_code,
SBI,62.108,"HLY-02-03 Dissolved Organic Carbon (DOC) Data [Hansell, D. and N.R. Bates]",grant_code,
SBI,62.114,Weekly Ice Analysis - Chukchi Sea [NIC],grant_code,
